langfile:page_id	page_title	rev_id	timestamp	type	id
enwiki.tsv:52206193	2017 in paleontology	812928049	2017-11-30T18:44:18Z	doi	10.7717/peerj.4123
enwiki.tsv:52206193	2017 in paleontology	803623207	2017-10-03T17:06:42Z	doi	10.7717/peerj.3861
enwiki.tsv:52206193	2017 in paleontology	778301537	2017-05-02T08:36:28Z	doi	10.7717/peerj.3179
enwiki.tsv:52206193	2017 in paleontology	777153086	2017-04-25T14:33:31Z	doi	10.7717/peerj.3225
enwiki.tsv:52206193	2017 in paleontology	800800933	2017-09-15T19:11:30Z	doi	10.7717/peerj.3782
enwiki.tsv:52206193	2017 in paleontology	787785062	2017-06-27T14:40:05Z	doi	10.7717/peerj.3409
enwiki.tsv:52206193	2017 in paleontology	813098604	2017-12-01T19:21:06Z	doi	10.7717/peerj.4102
enwiki.tsv:52206193	2017 in paleontology	778469246	2017-05-03T09:31:52Z	doi	10.7717/peerj.3256
enwiki.tsv:52206193	2017 in paleontology	776356260	2017-04-20T14:21:35Z	doi	10.7717/peerj.3215
enwiki.tsv:52206193	2017 in paleontology	762947849	2017-01-31T16:02:25Z	doi	10.7717/peerj.2913
enwiki.tsv:52206193	2017 in paleontology	786774722	2017-06-21T14:47:29Z	doi	10.7717/peerj.3458
enwiki.tsv:52206193	2017 in paleontology	791161699	2017-07-18T14:42:14Z	doi	10.7717/peerj.3420
enwiki.tsv:52206193	2017 in paleontology	814038359	2017-12-06T15:29:50Z	doi	10.7717/peerj.4150
enwiki.tsv:52206193	2017 in paleontology	768036691	2017-03-01T11:44:45Z	doi	10.7717/peerj.3054
enwiki.tsv:52206193	2017 in paleontology	760696810	2017-01-18T15:27:44Z	doi	10.7717/peerj.2908
enwiki.tsv:52206193	2017 in paleontology	792400835	2017-07-26T08:52:33Z	doi	10.7717/peerj.3622
enwiki.tsv:52206193	2017 in paleontology	786613949	2017-06-20T14:30:39Z	doi	10.7717/peerj.3403
enwiki.tsv:52206193	2017 in paleontology	788311502	2017-06-30T18:50:57Z	doi	10.7717/peerj.3501
enwiki.tsv:52206193	2017 in paleontology	797804538	2017-08-29T08:03:53Z	doi	10.7717/peerj.3706
enwiki.tsv:52206193	2017 in paleontology	788964213	2017-07-04T14:32:47Z	doi	10.7717/peerj.3481
enwiki.tsv:52206193	2017 in paleontology	803938339	2017-10-05T16:55:22Z	doi	10.7717/peerj.3868
enwiki.tsv:52206193	2017 in paleontology	759331030	2017-01-10T15:19:01Z	doi	10.7717/peerj.2875
enwiki.tsv:52206193	2017 in paleontology	774921401	2017-04-11T14:32:47Z	doi	10.7717/peerj.2890
enwiki.tsv:52206193	2017 in paleontology	760883775	2017-01-19T17:03:14Z	doi	10.7717/peerj.2801
enwiki.tsv:52206193	2017 in paleontology	795918477	2017-08-17T09:41:22Z	doi	10.7717/peerj.3676
enwiki.tsv:52206193	2017 in paleontology	792149382	2017-07-24T19:34:26Z	doi	10.7287/peerj.preprints.3105v1
enwiki.tsv:52206193	2017 in paleontology	784127829	2017-06-06T16:30:15Z	doi	10.7717/peerj.3312
enwiki.tsv:52206193	2017 in paleontology	777326295	2017-04-26T14:40:17Z	doi	10.7717/peerj.3274
enwiki.tsv:52206193	2017 in paleontology	787955032	2017-06-28T15:53:06Z	doi	10.7717/peerj.3482
enwiki.tsv:52206193	2017 in paleontology	813847633	2017-12-05T15:23:04Z	doi	10.7717/peerj.4110
enwiki.tsv:52206193	2017 in paleontology	796657485	2017-08-22T09:12:20Z	doi	10.7717/peerj.3727
enwiki.tsv:52206193	2017 in paleontology	794865039	2017-08-10T14:03:19Z	doi	10.7717/peerj.3496
enwiki.tsv:52206193	2017 in paleontology	814896756	2017-12-11T15:37:55Z	doi	10.7717/peerj.4129
enwiki.tsv:52206193	2017 in paleontology	781839356	2017-05-23T14:45:54Z	doi	10.7717/peerj.3342
enwiki.tsv:52206193	2017 in paleontology	776023190	2017-04-18T14:24:16Z	doi	10.7717/peerj.3183
enwiki.tsv:52206193	2017 in paleontology	811930384	2017-11-24T21:25:53Z	doi	10.7717/peerj.3976
enwiki.tsv:52206193	2017 in paleontology	815395342	2017-12-14T16:04:45Z	doi	10.7717/peerj.4169
enwiki.tsv:52206193	2017 in paleontology	769277348	2017-03-08T15:31:17Z	doi	10.7717/peerj.3110
enwiki.tsv:52206193	2017 in paleontology	778342040	2017-05-02T14:59:47Z	doi	10.7717/peerj.3217
enwiki.tsv:52206193	2017 in paleontology	810102444	2017-11-13T10:11:17Z	doi	10.7717/peerj.4038
enwiki.tsv:52206193	2017 in paleontology	778631781	2017-05-04T09:28:34Z	doi	10.7717/peerj.3285
enwiki.tsv:52206193	2017 in paleontology	769095816	2017-03-07T15:26:10Z	doi	10.7717/peerj.3056
enwiki.tsv:52206193	2017 in paleontology	800595552	2017-09-14T14:27:41Z	doi	10.7717/peerj.3521
enwiki.tsv:52206193	2017 in paleontology	812734795	2017-11-29T15:33:01Z	doi	10.7717/peerj.4066
enwiki.tsv:34428	Zingiberaceae	767954817	2017-02-28T22:40:19Z	doi	10.7717/peerj.1584
enwiki.tsv:52216427	2017 in paleobotany	790087844	2017-07-11T14:46:11Z	doi	10.7717/peerj.3433
enwiki.tsv:52216427	2017 in paleobotany	797626910	2017-08-28T09:22:09Z	doi	10.7717/peerj.3723
enwiki.tsv:52216427	2017 in paleobotany	774617894	2017-04-09T17:34:25Z	doi	10.7717/peerj.2985
enwiki.tsv:52216427	2017 in paleobotany	784319209	2017-06-07T17:20:34Z	doi	10.7717/peerj.3373
enwiki.tsv:52216427	2017 in paleobotany	785448426	2017-06-13T15:59:56Z	doi	10.7717/peerj.3434
enwiki.tsv:48684	Merostomata	668105492	2015-06-22T11:48:35Z	doi	10.7717/peerj.641
enwiki.tsv:143533	Green fluorescent protein	790196691	2017-07-12T06:03:19Z	doi	10.7717/peerj.2269
enwiki.tsv:89276	Sprint (running)	754873561	2016-12-14T23:33:35Z	doi	10.7717/peerj.445
enwiki.tsv:61289	Forensic entomology	812366026	2017-11-27T13:11:37Z	doi	10.7717/peerj.1944
enwiki.tsv:65316	Canna (plant)	767973523	2017-03-01T01:23:39Z	doi	10.7717/peerj.1584
enwiki.tsv:210820	Phasianidae	670339552	2015-07-07T10:09:04Z	doi	10.7717/peerj.361
enwiki.tsv:217397	Acari	672295529	2015-07-20T16:50:05Z	doi	10.7717/peerj.641
enwiki.tsv:32654	Veterinary medicine	733288212	2016-08-06T19:06:06Z	doi	10.7717/peerj.1649
enwiki.tsv:41515	Cod	539100126	2013-02-19T20:15:03Z	doi	10.7717/peerj.20
enwiki.tsv:62175	Crinoid	791892316	2017-07-23T03:15:50Z	doi	10.7717/peerj.1450
enwiki.tsv:185984	Leporidae	787938470	2017-06-28T13:41:26Z	doi	10.7717/peerj.844
enwiki.tsv:227931	Tamarind	809092867	2017-11-07T02:28:26Z	doi	10.7717/peerj.1292
enwiki.tsv:192282	Thelyphonida	713002194	2016-04-01T09:26:40Z	doi	10.7717/peerj.641
enwiki.tsv:218972	Canada goose	825149352	2018-02-11T19:37:44Z	doi	10.7717/peerj.4283
enwiki.tsv:192762	Bladder cancer	735987123	2016-08-24T11:40:48Z	doi	10.7717/peerj.2309
enwiki.tsv:44303	Leopard	779512509	2017-05-09T10:20:57Z	doi	10.7717/peerj.1974
enwiki.tsv:44303	Leopard	820562992	2018-01-15T09:57:58Z	doi	10.7717/peerj.3369
enwiki.tsv:160995	Statistical significance	790282017	2017-07-12T18:40:24Z	doi	10.7717/peerj.3544
enwiki.tsv:87168	Arachnid	667037978	2015-06-15T12:20:44Z	doi	10.7717/peerj.641
enwiki.tsv:195172	Belted kingfisher	712046481	2016-03-26T15:49:04Z	doi	10.7287/peerj.preprints.1896v1
enwiki.tsv:231030	Baleen whale	717131475	2016-04-25T22:20:51Z	doi	10.7717/peerj.399
enwiki.tsv:56435	Obesity	703891994	2016-02-08T07:47:12Z	doi	10.7717/peerj.856
enwiki.tsv:195485	Daspletosaurus	655745766	2015-04-09T22:23:58Z	doi	10.7717/peerj.885
enwiki.tsv:406664	Trout cod	747000220	2016-10-30T21:36:27Z	doi	10.7717/peerj.2593
enwiki.tsv:353027	Pachypodium	557436563	2013-05-30T00:49:01Z	doi	10.7717/peerj.70
enwiki.tsv:267247	River dolphin	683852873	2015-10-02T23:02:18Z	doi	10.7717/peerj.1227
enwiki.tsv:363336	Bycatch	611366495	2014-06-03T11:22:53Z	doi	10.7287/peerj.preprints.120v1
enwiki.tsv:340421	Tagetes	729441216	2016-07-12T06:37:56Z	doi	10.7717/peerj.2133
enwiki.tsv:50884	Chelicerata	667039638	2015-06-15T12:40:13Z	doi	10.7717/peerj.641
enwiki.tsv:341038	Reporter gene	790196592	2017-07-12T06:01:51Z	doi	10.7717/peerj.2269
enwiki.tsv:579223	Land reclamation	805420300	2017-10-15T08:03:54Z	doi	10.7717/peerj.3872
enwiki.tsv:566153	Brown anole	713877761	2016-04-06T09:43:15Z	doi	10.7717/peerj.1874
enwiki.tsv:595974	Brown hyena	778495486	2017-05-03T13:33:35Z	doi	10.7717/peerj.1537
enwiki.tsv:312836	Cups and balls	557438802	2013-05-30T01:09:46Z	doi	10.7717/peerj.19
enwiki.tsv:595995	Spotted hyena	778494639	2017-05-03T13:26:26Z	doi	10.7717/peerj.1537
enwiki.tsv:427655	Boletus edulis	677213385	2015-08-21T20:42:21Z	doi	10.7717/peerj.570
enwiki.tsv:438677	List of plants used in herbalism	780316819	2017-05-14T08:28:32Z	doi	10.7287/peerj.preprints.96v1
enwiki.tsv:474119	Rhamphorhynchus	749264102	2016-11-13T10:42:32Z	doi	10.7717/peerj.1018
enwiki.tsv:581405	Thylacinus	662228890	2015-05-14T00:07:25Z	doi	10.7717/peerj.931
enwiki.tsv:610601	Lesothosaurus	768099284	2017-03-01T20:07:47Z	doi	10.7717/peerj.3054
enwiki.tsv:567412	Yellow-eyed penguin	792525261	2017-07-27T01:32:59Z	doi	10.7717/peerj.3272
enwiki.tsv:562259	List of eponymously named diseases	777510339	2017-04-27T16:09:40Z	doi	10.7717/peerj.67
enwiki.tsv:313530	Sperm whale	714990216	2016-04-13T01:32:54Z	doi	10.7717/peerj.1895
enwiki.tsv:322578	Leatherback sea turtle	645294916	2015-02-02T11:57:22Z	doi	10.7717/peerj.715
enwiki.tsv:31863	Uterus	783552978	2017-06-03T01:57:45Z	doi	10.7717/peerj.1602
enwiki.tsv:376707	R (programming language)	797607402	2017-08-28T05:39:34Z	doi	10.7287/peerj.preprints.3192v1
enwiki.tsv:547681	Ribosomal DNA	646866423	2015-02-12T23:13:51Z	doi	10.7717/peerj.718
enwiki.tsv:314510	Dire wolf	753902227	2016-12-09T20:07:30Z	doi	10.7717/peerj.2151
enwiki.tsv:323775	Geckolepis	764504836	2017-02-09T08:46:12Z	doi	10.7717/peerj.2955
enwiki.tsv:344195	Living fossil	693582459	2015-12-03T14:29:20Z	doi	10.7717/peerj.62
enwiki.tsv:452162	Parrotfish	669402807	2015-06-30T22:55:45Z	doi	10.7717/peerj.901
enwiki.tsv:284788	Cornus	792171402	2017-07-24T22:15:41Z	doi	10.7717/peerj.2808
enwiki.tsv:284899	Whale shark	673826880	2015-07-30T19:07:55Z	doi	10.7717/peerj.715
enwiki.tsv:357114	Othniel Charles Marsh	659305259	2015-04-26T15:29:20Z	doi	10.7717/peerj.857
enwiki.tsv:571933	Cottontail rabbit	787939134	2017-06-28T13:48:03Z	doi	10.7717/peerj.844
enwiki.tsv:627851	Strelitziaceae	768041543	2017-03-01T12:34:36Z	doi	10.7717/peerj.1584
enwiki.tsv:627869	Orchidantha	768040847	2017-03-01T12:26:53Z	doi	10.7717/peerj.1584
enwiki.tsv:627915	Marantaceae	767974025	2017-03-01T01:28:19Z	doi	10.7717/peerj.1584
enwiki.tsv:520196	Positivity effect	693497657	2015-12-02T23:19:36Z	doi	10.7717/peerj-cs.26
enwiki.tsv:293667	Mesothelae	703477620	2016-02-05T19:44:05Z	doi	10.7287/peerj.preprints.1482v1
enwiki.tsv:443293	Australopithecus afarensis	725873622	2016-06-18T12:09:01Z	doi	10.7717/peerj.925
enwiki.tsv:379303	Gas exchange	776359721	2017-04-20T14:47:09Z	doi	10.7717/peerj.60
enwiki.tsv:301737	Right whale	787858718	2017-06-28T00:17:40Z	doi	10.7717/peerj.3464
enwiki.tsv:554994	P-value	790285651	2017-07-12T19:08:47Z	doi	10.7717/peerj.3544
enwiki.tsv:443995	Heliconia	768043311	2017-03-01T12:54:05Z	doi	10.7717/peerj.1584
enwiki.tsv:631671	Angiosperm Phylogeny Group	811278982	2017-11-20T16:51:08Z	doi	10.7287/peerj.preprints.2320v3
enwiki.tsv:631671	Angiosperm Phylogeny Group	678489386	2015-08-29T18:14:08Z	doi	10.7287/peerj.preprints.1238v1
enwiki.tsv:326787	Teleost	698500838	2016-01-06T14:40:05Z	doi	10.7717/peerj.692
enwiki.tsv:346809	Ragweed	771751642	2017-03-23T09:12:15Z	doi	10.7717/peerj.3104
enwiki.tsv:633093	Aplysiidae	642660660	2015-01-15T21:50:29Z	doi	10.7717/peerj.700
enwiki.tsv:747188	Spinosaurus	687074864	2015-10-23T04:34:04Z	doi	10.7717/peerj.1323
enwiki.tsv:765459	Eurypterid	668106004	2015-06-22T11:53:47Z	doi	10.7717/peerj.641
enwiki.tsv:424247	Telephone-pole beetle	700621247	2016-01-19T16:57:34Z	doi	10.7717/peerj.1582
enwiki.tsv:795323	Digenea	602775227	2014-04-04T20:43:57Z	doi	10.7717/peerj.292
enwiki.tsv:796412	Experimental evolution	683115152	2015-09-28T06:47:33Z	doi	10.7287/peerj.preprints.1356v1
enwiki.tsv:651916	Sauropoda	663955509	2015-05-25T14:27:46Z	doi	10.7717/peerj.857
enwiki.tsv:651916	Sauropoda	557438021	2013-05-30T01:02:15Z	doi	10.7717/peerj.36
enwiki.tsv:1025693	Microraptor	728809084	2016-07-07T20:09:03Z	doi	10.7717/peerj.2159
enwiki.tsv:849241	Oviraptoridae	798367338	2017-09-01T14:03:18Z	doi	10.7717/peerj.3706
enwiki.tsv:636977	Segnosaurus	745150794	2016-10-19T15:01:43Z	doi	10.7717/peerj.1885
enwiki.tsv:1091918	Baryonyx	686785871	2015-10-21T08:50:53Z	doi	10.7717/peerj.1323
enwiki.tsv:1232351	Cannabidivarin	678163516	2015-08-27T19:06:40Z	doi	10.7717/peerj.214
enwiki.tsv:1137870	Diplodocid	655357313	2015-04-07T15:09:45Z	doi	10.7717/peerj.857
enwiki.tsv:1093068	Horseshoe crab	668105590	2015-06-22T11:49:34Z	doi	10.7717/peerj.641
enwiki.tsv:1093073	Xiphosura	668105366	2015-06-22T11:47:01Z	doi	10.7717/peerj.641
enwiki.tsv:852159	Coeluridae	715691600	2016-04-17T11:58:33Z	doi	10.7717/peerj.1032
enwiki.tsv:1449144	List of Ig Nobel Prize winners	681611771	2015-09-18T09:05:57Z	doi	10.7717/peerj.338
enwiki.tsv:1360138	Corythosaurus	593670487	2014-02-03T02:15:07Z	doi	10.7717/peerj.182
enwiki.tsv:1118730	Enantiornithes	592168240	2014-01-24T13:01:26Z	doi	10.7717/peerj.234
enwiki.tsv:839239	Crevice weaver	699120367	2016-01-10T10:49:18Z	doi	10.7287/peerj.preprints.1482v1
enwiki.tsv:684228	Australidelphia	724205973	2016-06-07T20:01:56Z	doi	10.7717/peerj.805
enwiki.tsv:1012674	Dinocephalosaurus	797971547	2017-08-30T07:16:14Z	doi	10.7717/peerj.1778
enwiki.tsv:1264212	Elasmosaurus	817353182	2017-12-27T20:58:54Z	doi	10.7717/peerj.36
enwiki.tsv:1264212	Elasmosaurus	801086712	2017-09-17T15:49:28Z	doi	10.7717/peerj.1777
enwiki.tsv:1574190	Ornithomimosauria	731627560	2016-07-26T14:58:08Z	doi	10.7287/peerj.preprints.2308v1
enwiki.tsv:1035900	Saber-toothed cat	749206216	2016-11-13T01:55:23Z	doi	10.7717/peerj.1658
enwiki.tsv:1035900	Saber-toothed cat	755186971	2016-12-16T19:02:35Z	doi	10.7717/peerj.896
enwiki.tsv:1408929	Metagenomics	777003443	2017-04-24T17:35:58Z	doi	10.7717/peerj.3138
enwiki.tsv:1181008	Computational science	816112891	2017-12-19T10:39:10Z	doi	10.7717/peerj-cs.142
enwiki.tsv:1791156	Implicit-association test	713872656	2016-04-06T08:48:19Z	doi	10.7717/peerj.1947
enwiki.tsv:1554187	Archosauriformes	717609266	2016-04-28T18:21:59Z	doi	10.7717/peerj.1778
enwiki.tsv:1554187	Archosauriformes	718235736	2016-05-02T09:54:09Z	doi	10.7717/peerj.658
enwiki.tsv:1554235	Archosauromorpha	717656997	2016-04-28T23:38:03Z	doi	10.7717/peerj.1778
enwiki.tsv:1792713	Centrosaurus	599175385	2014-03-11T19:13:56Z	doi	10.7717/peerj.252
enwiki.tsv:964378	Ramachandran plot	781049600	2017-05-18T19:18:30Z	doi	10.7717/peerj.3327
enwiki.tsv:1061157	Dual-coding theory	760320120	2017-01-16T07:30:37Z	doi	10.7287/peerj.preprints.2719v1
enwiki.tsv:1600850	Great-tailed grackle	718501897	2016-05-03T21:55:28Z	doi	10.7717/peerj.1975
enwiki.tsv:1088440	Maniraptora	708815953	2016-03-07T19:24:56Z	doi	10.7717/peerj.1032
enwiki.tsv:1658563	Phytosaur	817249343	2017-12-27T04:48:28Z	doi	10.7717/peerj.1778
enwiki.tsv:1658563	Phytosaur	759575711	2017-01-12T00:27:36Z	doi	10.7717/peerj.2251
enwiki.tsv:1323632	Barosaurus	655528105	2015-04-08T16:01:57Z	doi	10.7717/peerj.857
enwiki.tsv:1323632	Barosaurus	574407345	2013-09-25T02:31:49Z	doi	10.7287/peerj.preprints.67v1
enwiki.tsv:2019367	Melanorosaurus	703074216	2016-02-03T09:40:20Z	doi	10.7717/peerj.1639
enwiki.tsv:2322181	Postosuchus	738039848	2016-09-06T15:41:36Z	doi	10.7717/peerj.2336
enwiki.tsv:1927082	Costaceae	767971768	2017-03-01T01:07:55Z	doi	10.7717/peerj.1584
enwiki.tsv:2262347	Bacillus safensis	712830196	2016-03-31T10:10:56Z	doi	10.7717/peerj.1842
enwiki.tsv:2199066	Paraceratherium	678170133	2015-08-27T19:49:16Z	doi	10.7717/peerj.36
enwiki.tsv:2065889	Saururaceae	785448763	2017-06-13T16:02:07Z	doi	10.7717/peerj.3434
enwiki.tsv:2066244	Dental fluorosis	813226197	2017-12-02T15:02:49Z	doi	10.7717/peerj.1745
enwiki.tsv:1765418	Ecosystem ecology	696375072	2015-12-22T18:55:11Z	doi	10.7717/peerj.826
enwiki.tsv:1903231	Pattern recognition receptor	636378755	2014-12-02T22:26:13Z	doi	10.7717/peerj.242
enwiki.tsv:985619	Agent-based model	800269624	2017-09-12T13:32:22Z	doi	10.7717/peerj.948
enwiki.tsv:1971119	New Zealand flatworm	602007441	2014-03-30T20:43:15Z	doi	10.7717/peerj.297
enwiki.tsv:1973155	Parasaurolophus	591291602	2014-01-18T17:01:29Z	doi	10.7717/peerj.182
enwiki.tsv:1910792	Gillick competence	719445666	2016-05-09T18:58:28Z	doi	10.7717/peerj.2006
enwiki.tsv:2181790	X-ray microtomography	736619457	2016-08-28T18:51:36Z	doi	10.7717/peerj.2188
enwiki.tsv:1945122	Syzygium	713874954	2016-04-06T09:13:38Z	doi	10.7287/peerj.preprints.1930v1
eowiki.tsv:473225	Blanka santalo	5429596	2014-03-13T14:05:48Z	doi	10.7287/peerj.preprints.96v1
eswiki.tsv:826866	Minmi	90116409	2016-03-28T23:17:47Z	doi	10.7717/peerj.1475
eswiki.tsv:107850	Coelurus fragilis	103962505	2017-12-06T11:35:36Z	doi	10.7717/peerj.1032
eswiki.tsv:261843	Tyrannosauroidea	102679527	2017-10-18T18:26:56Z	doi	10.7287/peerj.preprints.851v1
eswiki.tsv:1021407	Segnosaurus	98862615	2017-05-04T07:44:35Z	doi	10.7717/peerj.1885
eswiki.tsv:1330570	Nigersaurus taqueti	85788892	2015-10-13T02:55:06Z	doi	10.7717/peerj.124
eswiki.tsv:300121	Brontosaurus	82917878	2015-06-02T20:54:05Z	doi	10.7717/peerj.857
eswiki.tsv:1886961	Thylacinus	82479153	2015-05-16T19:36:37Z	doi	10.7717/peerj.931
eswiki.tsv:341024	Aeolosaurus	96912597	2017-02-14T20:43:05Z	doi	10.7717/peerj.2054
eswiki.tsv:1652161	Antetonitrus ingenipes	95714935	2016-12-19T18:13:42Z	doi	10.7717/peerj.1639
eswiki.tsv:342203	Amphicoelias	94792861	2016-11-05T02:27:40Z	doi	10.7717/peerj.857
eswiki.tsv:342203	Amphicoelias	94792861	2016-11-05T02:27:40Z	doi	10.7287/peerj.preprints.838v1
eswiki.tsv:1347588	Brachiosauridae	103070000	2017-11-01T14:56:09Z	doi	10.7717/peerj.3217
eswiki.tsv:236888	Taxonomía	94133075	2016-10-06T00:51:49Z	doi	10.7717/peerj.175
eswiki.tsv:2094700	Futabasaurus	102177388	2017-09-27T08:08:42Z	doi	10.7717/peerj.1777
eswiki.tsv:388166	Nanotyrannus	94086438	2016-10-04T09:22:47Z	doi	10.7287/peerj.preprints.852v1
eswiki.tsv:134791	Apatosaurus	99584640	2017-06-03T06:15:20Z	doi	10.7287/peerj.preprints.1347v1
eswiki.tsv:134791	Apatosaurus	99584640	2017-06-03T06:15:20Z	doi	10.7717/peerj.712
eswiki.tsv:134791	Apatosaurus	91933293	2016-06-26T20:02:36Z	doi	10.7717/peerj.857
eswiki.tsv:495300	Platanistoidea	102030228	2017-09-20T17:16:19Z	doi	10.7717/peerj.1227
eswiki.tsv:242895	Baryonyx walkeri	105034791	2018-01-20T11:42:51Z	doi	10.7717/peerj.1323
eswiki.tsv:746685	Coeluridae	92261126	2016-07-13T20:30:08Z	doi	10.7717/peerj.1032
eswiki.tsv:2154640	Sigilmassasaurus	86748351	2015-11-10T08:50:08Z	doi	10.7717/peerj.1323
eswiki.tsv:408976	Barosaurus lentus	102762072	2017-10-22T00:17:07Z	doi	10.7287/peerj.preprints.67v1
eswiki.tsv:408976	Barosaurus lentus	102762072	2017-10-22T00:17:07Z	doi	10.7717/peerj.857
eswiki.tsv:356949	Amargasaurus cazaui	94935985	2016-11-11T15:50:45Z	doi	10.7717/peerj.857
eswiki.tsv:4617308	Megaceryle alcyon	97623707	2017-03-17T09:12:01Z	doi	10.7287/peerj.preprints.1896v1
eswiki.tsv:4964147	Chelonoidis chilensis	89693865	2016-03-08T23:19:45Z	doi	10.7717/peerj.1298
eswiki.tsv:5541378	Kaatedocus	81319017	2015-04-10T08:29:04Z	doi	10.7717/peerj.857
eswiki.tsv:6845014	Galeamopus	81313793	2015-04-10T01:09:20Z	doi	10.7717/peerj.857
eswiki.tsv:4170954	Balaur bondoc	102705467	2017-10-19T20:13:52Z	doi	10.7717/peerj.1032
eswiki.tsv:2593591	Allodaposuchus	86032723	2015-10-23T03:55:24Z	doi	10.7717/peerj.1171
eswiki.tsv:4034240	Thorius minutissimus	103927155	2017-12-04T18:47:00Z	doi	10.7717/peerj.2694
eswiki.tsv:4034244	Thorius narisovalis	105219599	2018-01-28T21:33:57Z	doi	10.7717/peerj.2694
eswiki.tsv:6301695	Leinkupal	81313108	2015-04-10T00:29:24Z	doi	10.7717/peerj.857
eswiki.tsv:2621552	Hatzegopteryx	96325294	2017-01-19T22:59:00Z	doi	10.7717/peerj.2908
eswiki.tsv:6539558	Formación Paja	88085047	2015-12-29T07:45:57Z	doi	10.7717/peerj.1431
eswiki.tsv:8148886	Brontosaurus parvus	102764164	2017-10-22T02:23:22Z	doi	10.7717/peerj.857
eswiki.tsv:8148888	Brontosaurus yahnahpin	102764187	2017-10-22T02:24:43Z	doi	10.7717/peerj.857
eswiki.tsv:4667836	Mourasuchus	97618990	2017-03-17T01:48:03Z	doi	10.7717/peerj.3056
eswiki.tsv:142128	Mysticeti	104642227	2018-01-02T23:04:38Z	doi	10.7717/peerj.399
eswiki.tsv:7739952	Protoalligator	96267353	2017-01-17T08:05:13Z	doi	10.7717/peerj.2356
eswiki.tsv:8237578	Thorius longicaudus	103926779	2017-12-04T18:31:04Z	doi	10.7717/peerj.2694
eswiki.tsv:8239194	Thorius pinicola	103945840	2017-12-05T16:04:46Z	doi	10.7717/peerj.2694
eswiki.tsv:8239244	Thorius tlaxiacus	103946268	2017-12-05T16:23:22Z	doi	10.7717/peerj.2694
eswiki.tsv:5895765	Thescelosauridae	88254181	2016-01-06T07:51:05Z	doi	10.7717/peerj.1523
eswiki.tsv:7763114	Allokotosauria	96620661	2017-02-02T06:53:25Z	doi	10.7717/peerj.1778
eswiki.tsv:7766127	Liaodactylus	97104989	2017-02-23T09:29:16Z	doi	10.7717/peerj.1018
eswiki.tsv:6569213	Arte hecho por animales	79394149	2015-01-14T18:03:07Z	doi	10.7717/peerj.471
eswiki.tsv:7218232	Kunbarrasaurus	87757534	2015-12-13T09:47:44Z	doi	10.7717/peerj.1475
eswiki.tsv:8367552	Efecto de positividad	105749073	2018-02-22T04:50:46Z	doi	10.7717/peerj-cs.26
eswiki.tsv:7441953	Gratificación aplazada	102198786	2017-09-28T04:37:23Z	doi	10.7717/peerj.774
eswiki.tsv:7789373	Knoetschkesuchus	98696411	2017-04-28T02:21:10Z	doi	10.7717/peerj.599
eswiki.tsv:7791460	Koskinonodon	102547050	2017-10-13T00:36:18Z	doi	10.7717/peerj.3183
eswiki.tsv:7816042	Maria Tereza Jorge Pádua	97352089	2017-03-05T21:57:28Z	doi	10.7717/peerj.1011
eswiki.tsv:7823083	Bulbasaurus	97467576	2017-03-10T08:11:57Z	doi	10.7717/peerj.2913
eswiki.tsv:7828380	Eotaria citrica	98386091	2017-04-16T02:11:43Z	doi	10.7717/peerj.3022
eswiki.tsv:7867468	Allodaposuchidae	98177329	2017-04-06T21:15:21Z	doi	10.7717/peerj.1171
eswiki.tsv:31290	Allosaurus	95945926	2017-01-01T00:23:48Z	doi	10.7717/peerj.940
eswiki.tsv:7279381	Meroktenos	89531553	2016-03-02T01:23:58Z	doi	10.7717/peerj.1639
eswiki.tsv:7906335	Vouivria	99126884	2017-05-14T07:13:23Z	doi	10.7717/peerj.3217
eswiki.tsv:7574579	Vivaron	93652863	2016-09-16T07:31:47Z	doi	10.7717/peerj.2336
eswiki.tsv:7585577	Allkaruen	93850462	2016-09-23T08:22:15Z	doi	10.7717/peerj.2311
eswiki.tsv:7350997	Chelodina	90053207	2016-03-25T20:56:01Z	doi	10.7717/peerj.170
eswiki.tsv:7627484	Eomysticetidae	94491571	2016-10-23T08:41:34Z	doi	10.7717/peerj.1129
eswiki.tsv:7996199	Europatitan	102113310	2017-09-24T15:49:31Z	doi	10.7717/peerj.3409
eswiki.tsv:8009183	Teihivenator	100788176	2017-07-29T07:31:06Z	doi	10.7287/peerj.preprints.3105v1
eswiki.tsv:8042598	Shuangbaisaurus	101249748	2017-08-20T08:51:35Z	doi	10.7717/peerj.2578
eswiki.tsv:8048120	Mourasuchus pattersoni	102317249	2017-10-03T11:28:00Z	doi	10.7717/peerj.3056
etwiki.tsv:207082	Faasanlased	4520578	2016-11-18T12:50:27Z	doi	10.7717/peerj.361
etwiki.tsv:420844	Eurüpteriidid	4482608	2016-09-15T08:43:38Z	doi	10.7717/peerj.641
etwiki.tsv:490576	K-meer	4855725	2017-12-18T17:35:56Z	doi	10.7717/Fpeerj.1839
euwiki.tsv:485611	Plesiochelys etalloni	4502853	2014-04-06T10:29:24Z	doi	10.7717/peerj.258
euwiki.tsv:596454	Thylacinus	5412266	2016-03-16T14:34:19Z	doi	10.7717/peerj.931
euwiki.tsv:719645	Archosauriformes	6137538	2018-02-20T08:56:31Z	doi	10.7717/peerj.1778
euwiki.tsv:719645	Archosauriformes	6137538	2018-02-20T08:56:31Z	doi	10.7717/peerj.658
